name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
#30_-1_2_9_-1_1_6_10_-1_2_1_500_4_10
LCL823_5,0.280965,-1.0,-1.0,-1.0,35,110,-1,-1,-1,-1
DAT255^1,0.143879,1.890190,0.000309,-1.0,211,4,34906,1843,0,-1
DAT206^1,0.164834,0.835283,0.125601,3.412,398,24,15199,1989,1,1
ITP159^2,0.104521,1.324896,0.000460,2.055,315,1,24927,1951,0,1
ITP294^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP022_3,0.040456,0.106582,0.000196,29.804,6,255,2192,83,0,-1
NUN013_5,0.031977,0.038400,0.000249,29.781,22,78,352,44,0,-1
SCT169_5,0.053888,0.063766,0.000287,-1.0,121,3,1428,249,0,-1
SCT183_5,0.126372,-1.0,-1.0,-1.0,72,26,-1,-1,-1,-1
COM071_5,0.105411,-1.0,-1.0,-1.0,70,45,-1,-1,-1,-1
SCT238_5,0.058422,0.543088,0.000455,29.873,107,12,13782,1018,0,-1
NUM993_5,0.033836,0.058965,0.000276,-1.0,29,110,456,58,0,-1
DAT189^1,0.142441,0.206413,0.004146,0.461,296,3,2026,296,1,1
ITP083^2,0.161178,0.445199,0.000270,-1.0,221,92,7677,929,0,-1
COM184^1,0.131064,0.254285,0.032520,0.792,233,87,3636,425,1,1
DAT261^1,0.181456,0.001337,0.000204,-1.0,4,1,16,0,0,-1
ITP220^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV465^1,0.052980,0.017743,0.000201,-1.0,8,16,971,60,0,-1
DAT135^1,0.120307,0.385633,0.000219,-1.0,164,160,7240,925,0,-1
DAT276^1,0.322544,1.184157,0.012742,2.011,57,1,40570,740,1,1
SWW515_5,0.172180,-1.0,-1.0,-1.0,127,13,-1,-1,-1,-1
ITP080^2,0.181366,0.726517,0.106767,4.112,388,116,11631,1987,1,1
ITP282^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW554_5,0.103642,20.440058,0.000364,29.938,107,5,78208,1417,0,-1
DAT315^1,-1.0,-1.0,-1.0,0.011,-1,-1,-1,-1,-1,1
COM093_5,0.279578,-1.0,-1.0,-1.0,86,13,-1,-1,-1,-1
SWV779_5,-1.0,-1.0,-1.0,0.089,-1,-1,-1,-1,-1,1
SCT209_5,0.145513,-1.0,-1.0,-1.0,72,67,-1,-1,-1,-1
ITP293_2,5.614608,-1.0,-1.0,-1.0,4384,2715,-1,-1,-1,-1
SEV486^1,-1.0,-1.0,-1.0,0.059,-1,-1,-1,-1,-1,1
LCL817_5,0.127184,-1.0,-1.0,-1.0,23,106,-1,-1,-1,-1
LCL840_5,0.068657,0.161779,0.009469,0.317,7,122,2170,83,1,1
DAT115^1,0.180276,0.484243,0.033574,1.458,431,3,6531,1065,1,1
NUM955_5,0.029749,0.029157,0.000293,-1.0,20,71,160,20,0,-1
NUM972_5,0.028479,0.041399,0.002828,0.106,22,80,352,44,1,1
COM120_5,0.068175,12.766129,0.000210,-1.0,43,54,33644,668,0,-1
ITP256^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT214_5,0.066560,0.104047,0.008464,0.241,84,9,1595,120,1,1
DAT286^1,0.161690,0.021185,0.000260,-1.0,30,1,194,24,0,-1
DAT307^1,0.028060,0.017936,0.000254,29.775,33,14,104,14,0,-1
COM047_5,0.039637,0.136478,0.000247,-1.0,30,50,2337,146,0,-1
SWV771_5,0.080697,0.184470,0.000274,29.981,112,23,3064,505,0,-1
ITP252^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT117^1,0.148096,0.307093,0.000251,-1.0,414,1,3336,405,0,-1
DAT185^1,0.094066,0.280637,0.000232,29.854,208,6,4590,898,0,-1
SEV500^1,0.142011,0.031094,0.000313,29.886,28,8,462,34,0,-1
LCL790_5,0.067606,-1.0,-1.0,-1.0,26,143,-1,-1,-1,-1
ITP009_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP260_2,7.250040,-1.0,-1.0,-1.0,4015,3344,-1,-1,-1,-1
DAT208^1,0.156601,0.588657,0.040355,2.528,366,130,7520,1255,1,1
DAT249^1,0.082868,0.212247,0.000225,29.963,245,4,5431,953,0,-1
ITP221_2,4.363995,-1.0,-1.0,-1.0,1761,1870,-1,-1,-1,-1
NUM937_5,0.029779,0.042334,0.000246,29.778,25,84,400,50,0,-1
ITP278^4,2.279927,-1.0,-1.0,-1.0,1669,1406,-1,-1,-1,-1
ITP259_2,3.731140,-1.0,-1.0,-1.0,307,1929,-1,-1,-1,-1
SWW469_5,0.043309,0.106158,0.000289,29.849,14,38,616,112,0,-1
DAT220^1,0.251440,-1.0,-1.0,-1.0,250,34,-1,-1,-1,-1
ANA094^1,2.293602,0.115966,0.000214,-1.0,14,3,356,48,0,-1
SWW475_5,0.244883,-1.0,-1.0,-1.0,98,34,-1,-1,-1,-1
NUM938_5,0.030615,0.049519,0.000313,-1.0,25,77,400,50,0,-1
LCL833_5,0.082007,8.472384,0.000474,29.861,10,124,14149,128,0,-1
ITP129^2,0.076702,0.152510,0.000251,-1.0,111,129,1776,222,0,-1
LCL766_5,0.112354,-1.0,-1.0,-1.0,62,100,-1,-1,-1,-1
LCL746_5,0.074299,-1.0,-1.0,-1.0,24,105,-1,-1,-1,-1
COM152^1,0.125277,0.170402,0.000230,29.995,168,2,3152,276,0,-1
SCT194_5,0.129490,-1.0,-1.0,-1.0,66,13,-1,-1,-1,-1
SCT236_5,0.162087,-1.0,-1.0,-1.0,47,44,-1,-1,-1,-1
SWW475^2,0.188108,0.053304,0.000234,29.949,0,363,0,0,0,-1
DAT120^1,0.109264,0.244273,0.000277,-1.0,293,20,3540,458,0,-1
DAT174^1,0.086185,0.234528,0.000449,29.868,177,1,3824,624,0,-1
DAT235^1,0.204756,0.198780,0.000255,-1.0,198,34,1952,198,0,-1
DAT150^1,0.132268,8.336620,0.000281,-1.0,289,5,67928,1993,0,-1
ITP237_2,5.523276,-1.0,-1.0,-1.0,2515,1990,-1,-1,-1,-1
DAT283^1,0.331871,0.054281,0.000317,-1.0,20,1,1762,91,0,-1
SCT199_5,0.169755,-1.0,-1.0,-1.0,33,51,-1,-1,-1,-1
COM088_5,0.073093,-1.0,-1.0,-1.0,115,32,-1,-1,-1,-1
COM209^1,0.133325,1.095740,0.000549,-1.0,185,17,25958,1378,0,-1
ITP003_3,0.055308,0.483380,0.000422,-1.0,40,239,8027,452,0,-1
ITP219_2,5.712059,-1.0,-1.0,-1.0,2249,621,-1,-1,-1,-1
SWV731_5,0.057479,0.081992,0.000281,29.886,14,119,2055,95,0,-1
SWW475^1,0.126258,0.041306,0.000261,29.961,0,285,0,0,0,-1
DAT223^1,0.260737,-1.0,-1.0,-1.0,283,2,-1,-1,-1,-1
COM030_5,0.046696,0.146571,0.000293,-1.0,30,47,2423,174,0,-1
DAT279^1,0.329682,0.006152,0.000297,-1.0,9,1,16,0,0,-1
ITP025^3,0.031544,0.020824,0.000256,30.011,14,118,254,21,0,-1
ITP052^2,0.135726,0.342637,0.000439,30.113,213,54,8317,1231,0,-1
#30_-1_2_9_-1_1_6_10_-1_5_1_-1_4_10
DAT282^1,-1.0,-1.0,-1.0,0.012,-1,-1,-1,-1,-1,1
SCT177_5,-1.0,-1.0,-1.0,0.032,-1,-1,-1,-1,-1,0
ANA072^1,0.017688,0.001074,0.004226,0.039,1,16,0,0,1,1
ANA071^1,0.022351,0.001952,0.004255,0.051,1,19,0,0,1,1
ANA092^1,0.019204,0.001570,0.009519,0.049,0,19,0,0,1,1
LCL755_5,0.033057,0.005556,0.003023,0.070,0,84,0,0,1,1
ANA084^1,0.021968,0.001643,0.004509,0.050,1,17,0,0,1,1
ITP123^2,0.059800,0.013622,0.004222,0.148,0,205,0,0,1,1
SCT229_5,-1.0,-1.0,-1.0,0.094,-1,-1,-1,-1,-1,1
ANA108^1,0.029761,0.004154,0.002769,0.050,12,13,0,0,1,1
ITP101^2,0.075722,0.049137,0.001606,0.179,64,83,398,55,1,1
COM037_5,0.054694,0.053053,0.001062,0.140,46,31,392,47,1,1
SWW504_5,0.042819,0.103611,0.013291,0.227,14,39,560,106,1,1
ANA079^1,0.020363,0.001450,0.004242,0.046,2,21,16,2,1,1
ITP009^3,0.044151,0.029017,0.011468,0.151,18,58,977,54,1,1
DAT124^1,0.116161,0.282922,0.014574,0.733,272,14,3678,495,1,1
COM179^1,0.136697,0.762634,0.013135,1.166,266,9,20298,545,1,1
ITP158^2,0.198479,8.115576,0.119183,8.985,217,32,49126,497,1,1
ITP037^2,-1.0,-1.0,-1.0,0.148,-1,-1,-1,-1,-1,1
DAT234^1,0.236773,0.247932,0.000263,12.619,217,47,2858,217,0,1
LCL813_5,0.103097,3.455509,0.000488,26.676,13,117,11000,175,0,1
ITP265^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV462^1,0.179659,0.056881,0.000216,29.781,36,15,2128,102,0,-1
ANA088^1,0.023780,0.001987,0.000231,29.765,2,22,16,2,0,-1
NUM966_5,0.038116,0.042516,0.000276,29.814,28,22,448,56,0,-1
ITP011_3,0.038055,3.829583,0.000356,29.812,46,47,14794,181,0,-1
SWV621_5,0.052951,14.056815,0.000268,29.826,15,51,12093,131,0,-1
COM200^1,0.081716,0.154477,0.000191,29.848,101,45,1616,202,0,-1
DAT184^1,0.109632,0.241664,0.000325,29.857,188,6,3994,387,0,-1
SEV492^1,0.015945,0.000633,0.009069,0.044,0,17,0,0,1,1
SWW546_5,0.034190,0.044482,0.000224,29.779,35,3,798,72,0,-1
ITP004^3,0.028953,0.008215,0.000243,-1.0,15,45,84,12,0,-1
DAT306^1,0.098915,0.006702,0.000243,-1.0,18,8,124,15,0,-1
SWV597_5,0.031031,0.023779,0.000280,-1.0,10,73,160,20,0,-1
ITP243^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL752_5,0.071894,-1.0,-1.0,-1.0,9,130,-1,-1,-1,-1
DAT171^1,0.060026,0.058431,0.000249,29.837,49,59,390,51,0,-1
COM026_5,0.060619,0.186434,0.000252,-1.0,94,22,4859,227,0,-1
SCT250_5,0.101231,28.491389,0.000260,29.876,47,88,53424,268,0,-1
DAT151^1,0.070373,0.037371,0.000276,-1.0,55,67,396,55,0,-1
COM068_5,0.105888,-1.0,-1.0,-1.0,63,43,-1,-1,-1,-1
SWV665_5,0.094499,0.432633,0.000201,-1.0,124,70,8140,388,0,-1
SEV493^1,0.015238,0.000577,0.009382,0.076,0,21,0,0,1,1
ITP280^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL829_5,0.116059,-1.0,-1.0,-1.0,70,25,-1,-1,-1,-1
COM072_5,0.124042,-1.0,-1.0,-1.0,63,50,-1,-1,-1,-1
ITP042^2,0.142140,2.724748,0.000262,-1.0,293,71,62696,726,0,-1
ITP018_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP165^2,0.133508,0.628062,0.000289,-1.0,333,23,14095,697,0,-1
LCL820_5,0.243571,-1.0,-1.0,-1.0,33,104,-1,-1,-1,-1
ITP230^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL837_5,0.075344,0.055291,0.000311,30.051,4,107,904,35,0,-1
PRO022^1,0.265220,0.624935,0.000376,30.187,475,5,10000,768,0,-1
COM109_5,0.333822,-1.0,-1.0,-1.0,98,30,-1,-1,-1,-1
COM114_5,0.377576,-1.0,-1.0,-1.0,84,27,-1,-1,-1,-1
ITP250^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP281^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP177^2,0.233262,-1.0,-1.0,-1.0,296,30,-1,-1,-1,-1
ITP121^2,0.053606,0.009253,0.006385,0.139,0,143,0,0,1,1
NUM970_5,0.032837,0.029143,0.003224,0.094,13,100,208,26,1,1
ITP238^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT205_5,0.183020,-1.0,-1.0,-1.0,75,90,-1,-1,-1,-1
ITP290^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW567_5,0.337997,-1.0,-1.0,-1.0,77,39,-1,-1,-1,-1
NUM985_5,0.028513,0.042774,0.000255,29.895,30,85,480,60,0,-1
ITP192^2,0.085746,0.117154,0.031395,0.557,62,239,1180,290,1,1
DAT229^1,0.147876,0.341415,0.028916,1.111,273,16,5279,511,1,1
DAT192^1,0.130181,0.397578,0.021925,1.121,330,2,6330,663,1,1
ITP168^2,0.155044,0.407538,0.023095,0.949,105,318,10456,843,1,1
COM168^1,0.081461,0.169540,0.000242,29.863,120,78,2510,318,0,-1
ITP019^3,0.014900,0.000948,0.002235,0.034,7,31,0,0,1,1
LCL763_5,0.106211,0.595246,0.024261,0.972,60,110,9820,321,1,1
ITP028^2,0.123140,0.947239,0.025049,1.276,148,13,22405,319,1,1
ITP200^2,0.097035,0.370346,0.030000,0.848,144,131,10968,540,1,1
ITP207_2,4.440021,-1.0,-1.0,-1.0,1215,1229,-1,-1,-1,-1
ITP239_2,5.467045,-1.0,-1.0,-1.0,2134,2353,-1,-1,-1,-1
ITP237^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP279^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW533_5,0.051789,0.210408,0.000311,5.390,62,4,4326,132,0,1
ITP273^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT179_5,0.059432,0.377272,0.000269,5.514,94,3,8252,193,0,1
DAT275^1,0.348707,0.022848,0.000282,-1.0,8,1,436,15,0,-1
ITP237^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW553_5,0.154435,0.265794,0.013574,0.582,86,33,7072,227,1,1
NUM973_5,0.037970,0.072929,0.008763,3.586,35,77,840,105,1,1
ANA106^1,-1.0,-1.0,-1.0,0.067,-1,-1,-1,-1,-1,1
SCT189_5,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT169^1,0.062740,0.062205,0.000215,-1.0,97,90,642,84,0,-1
COM203^1,0.138002,27.865080,0.069094,28.278,208,21,103878,455,1,1
DAT216^1,0.061840,0.071161,0.000327,29.858,27,149,862,108,0,-1
DAT285^1,0.041932,0.013613,0.000246,29.959,17,28,48,6,0,-1
SCT243_5,0.125280,-1.0,-1.0,-1.0,46,17,-1,-1,-1,-1
ITP146^2,0.094326,0.043113,0.000291,29.851,0,138,0,0,0,-1
DAT183^1,0.068158,0.101909,0.000209,29.991,86,1,1206,174,0,-1
COM061_5,0.194963,-1.0,-1.0,-1.0,86,58,-1,-1,-1,-1
LCL767_5,0.132717,5.186179,0.000217,30.109,121,55,19710,347,0,-1
SWW534_5,0.118176,-1.0,-1.0,-1.0,79,33,-1,-1,-1,-1
SEV472^1,0.134650,0.022895,0.000277,0.214,44,4,162,20,0,1
ITP011_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT240^1,0.189689,0.766018,0.000383,-1.0,264,108,14227,677,0,-1
DAT256^1,0.235916,11.882904,0.000211,-1.0,180,9,91369,365,0,-1
ITP178^2,0.206190,-1.0,-1.0,-1.0,260,13,-1,-1,-1,-1
DAT134^1,0.223825,0.627052,0.000239,-1.0,486,4,19139,930,0,-1
PRO021^1,0.261903,0.650866,0.000254,-1.0,333,3,14995,571,0,-1
DAT127^1,-1.0,-1.0,-1.0,0.025,-1,-1,-1,-1,-1,0
ITP203^2,0.255224,6.465143,0.000233,-1.0,190,150,54663,669,0,-1
DAT215^1,0.149768,0.549443,0.000406,-1.0,199,25,8964,434,0,-1
DAT143^1,0.042718,0.025449,0.000229,29.909,29,1,2000,59,0,-1
SWV617_5,0.026173,0.005404,0.000267,-1.0,0,58,0,0,0,-1
ITP015^3,0.011644,0.002654,0.004089,0.032,10,21,50,9,1,1
ITP061^2,0.102051,0.240172,0.000408,-1.0,184,194,4696,555,0,-1
DAT296^1,0.141511,0.018662,0.000278,-1.0,19,6,428,34,0,-1
COM078_5,0.121801,-1.0,-1.0,-1.0,63,50,-1,-1,-1,-1
ANA130^1,0.037130,0.001769,0.000292,-1.0,2,33,8,1,0,-1
COM195^1,-1.0,-1.0,-1.0,0.076,-1,-1,-1,-1,-1,1
ITP051^2,-1.0,-1.0,-1.0,0.029,-1,-1,-1,-1,-1,0
ITP233^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM099_5,0.354119,-1.0,-1.0,-1.0,108,19,-1,-1,-1,-1
ITP153^2,0.133086,0.516846,0.030194,0.911,186,29,8840,421,1,1
ITP223^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP232^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP291^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL791_5,0.104017,24.922340,-1.0,-1.0,17,119,26093,272,-1,-1
LCL802_5,0.127593,-1.0,-1.0,-1.0,24,141,-1,-1,-1,-1
ITP091^2,0.146807,0.277207,0.009124,0.777,155,153,3700,464,1,1
DAT280^1,-1.0,-1.0,-1.0,0.024,-1,-1,-1,-1,-1,1
ITP174^2,1.007590,-1.0,-1.0,-1.0,303,25,-1,-1,-1,-1
COM177^1,0.102523,0.465433,0.000229,-1.0,258,9,18649,534,0,-1
COM113_5,0.313953,-1.0,-1.0,-1.0,86,26,-1,-1,-1,-1
DAT252^1,0.172008,0.430051,0.000353,29.927,361,4,7960,708,0,-1
COM167^1,0.101752,0.193012,0.005498,0.426,193,67,2158,256,1,1
DAT159^1,-1.0,-1.0,-1.0,0.046,-1,-1,-1,-1,-1,1
ITP186^2,0.138695,0.283078,0.071507,0.863,83,373,5190,646,1,1
ITP187^2,0.134405,0.734464,0.128343,2.564,102,340,12687,858,1,1
ITP007^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT289^1,0.126007,0.148818,0.000370,-1.0,32,2,8886,67,0,-1
ITP242^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP258_2,6.540628,-1.0,-1.0,-1.0,2948,2517,-1,-1,-1,-1
DAT205^1,0.233817,0.928952,0.000428,-1.0,416,22,19886,873,0,-1
ITP019_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP268_2,7.725161,-1.0,-1.0,-1.0,3685,3248,-1,-1,-1,-1
ITP004_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP049^2,0.139525,1.186295,0.000236,1.557,132,40,21715,326,0,1
LCL762_5,0.098607,0.422426,0.023469,0.728,62,111,7439,332,1,1
LCL781_5,0.048504,0.020477,0.000267,-1.0,3,80,308,16,0,-1
SCT234_5,0.163327,-1.0,-1.0,-1.0,46,41,-1,-1,-1,-1
SCT192_5,0.118837,-1.0,-1.0,-1.0,66,13,-1,-1,-1,-1
ITP271^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP228^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW521_5,0.052664,0.183449,0.008372,1.550,54,37,3466,181,1,1
NUN047^1,0.999516,0.064562,0.000519,-1.0,12,5,298,34,0,-1
DAT293^1,0.083883,0.006190,0.000285,-1.0,18,3,124,15,0,-1
SEV483^1,0.209169,0.039622,0.000317,29.765,26,25,2136,95,0,-1
DAT288^1,0.111307,0.048350,0.000657,29.849,45,8,1752,106,0,-1
LCL827_5,0.355497,-1.0,-1.0,-1.0,20,106,-1,-1,-1,-1
NUN010_5,0.041591,0.030167,0.000270,-1.0,10,84,160,20,0,-1
SEV449^1,0.022829,0.012001,0.000298,-1.0,26,8,372,48,0,-1
ITP267^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWV799_5,0.065908,0.027995,0.000308,29.940,0,127,0,0,0,-1
ITP219^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW528_5,0.034336,0.043645,0.000243,29.895,35,3,798,72,0,-1
DAT209^1,0.036994,0.003232,0.000258,-1.0,5,19,40,5,0,-1
ITP221^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP014^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL800_5,0.028880,0.008684,0.003114,0.078,10,64,80,10,1,1
SEV474^1,0.165530,0.069923,0.000288,-1.0,71,5,2222,148,0,-1
ANA093^1,2.371210,0.183801,0.000242,-1.0,14,3,356,34,0,-1
ANA102^1,0.049125,0.003589,0.003838,0.072,7,8,56,7,1,1
SCT251_5,0.085453,9.766760,0.000267,29.837,45,75,43227,235,0,-1
ITP014^3,0.041419,0.023922,0.000246,29.875,18,161,252,18,0,-1
SWV723_5,0.026682,0.029334,0.000199,29.776,21,83,696,86,0,-1
ITP286^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP234^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM102_5,0.099172,-1.0,-1.0,-1.0,104,38,-1,-1,-1,-1
ITP231^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SYN000^3,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP078^2,0.098394,1.109668,0.000627,-1.0,215,141,37634,686,0,-1
SCT239_5,0.038157,0.033918,0.003166,0.098,53,4,424,53,1,1
LCL842_5,0.076476,0.131580,0.000301,29.840,39,93,2187,179,0,-1
COM046_5,0.051818,0.404811,0.000298,-1.0,44,43,5594,174,0,-1
COM083_5,0.076074,2.080379,0.000255,-1.0,140,32,34740,342,0,-1
NUM961_5,0.033434,0.029331,0.000312,29.783,8,104,128,16,0,-1
COM108_5,0.085713,9.975010,0.000224,-1.0,95,24,35395,238,0,-1
ITP217^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP283^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP005_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT322^1,0.352243,0.080074,0.000322,-1.0,36,3,1035,71,0,-1
ANA069^1,0.022772,0.001299,0.004183,0.051,1,19,0,0,1,1
DAT267^1,0.334729,0.035659,0.000282,-1.0,15,4,731,38,0,-1
SWW540_5,0.066662,0.248472,0.000265,29.901,90,6,4942,192,0,-1
NUN002_5,-1.0,-1.0,-1.0,0.012,-1,-1,-1,-1,-1,0
ITP133^2,0.107155,0.355163,0.037313,1.035,193,113,8015,600,1,1
NUM964_5,0.032105,0.031608,0.000267,30.001,21,80,168,21,0,-1
NUM946_5,0.032133,0.043615,0.000261,-1.0,25,82,400,50,0,-1
LCL835_5,0.077142,0.116786,0.017275,0.375,36,92,2201,181,1,1
ITP246_2,3.845336,-1.0,-1.0,-1.0,268,1886,-1,-1,-1,-1
LCL757_5,0.090605,0.169512,0.000300,-1.0,100,91,3560,381,0,-1
ITP060^2,0.136547,0.091531,0.021050,3.475,26,301,268,34,1,1
DAT153^1,0.089778,0.076989,0.006026,0.253,93,169,580,79,1,1
COM095_5,0.059680,0.223796,0.013111,0.354,50,13,3432,126,1,1
ITP229_2,6.500407,-1.0,-1.0,-1.0,3572,2321,-1,-1,-1,-1
SEV466^1,0.049713,0.014603,0.013064,4.135,16,10,394,37,1,1
ITP006_3,0.037642,0.211373,0.028728,0.690,24,104,4990,230,1,1
SEV488^1,0.065841,0.024232,0.000229,-1.0,28,10,1008,76,0,-1
LCL789_5,0.094141,6.250033,0.057239,6.560,45,70,21994,224,1,1
SWV795_5,0.071799,0.025299,0.000303,-1.0,0,118,0,0,0,-1
ITP188^2,0.171422,1.214731,0.000350,30.041,122,380,19009,929,0,-1
ITP216^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW535_5,0.055478,0.119804,0.000547,8.196,64,16,1560,158,0,1
ITP199^2,0.136800,0.250712,0.010731,0.579,172,123,3610,489,1,1
ANA109^1,-1.0,-1.0,-1.0,0.083,-1,-1,-1,-1,-1,1
NUM974_5,0.030184,0.028786,0.003376,0.100,15,101,240,30,1,1
ITP286_2,9.520773,-1.0,-1.0,-1.0,3917,3525,-1,-1,-1,-1
COM056_5,0.075329,16.476274,0.000241,29.975,101,54,44856,310,0,-1
ITP035^2,0.099652,0.383465,0.000248,-1.0,119,117,13806,451,0,-1
ITP053^2,0.146677,0.474679,0.000295,-1.0,116,138,8216,466,0,-1
LCL839_5,0.065051,0.036669,0.007821,0.185,4,104,658,28,1,1
SWW479_5,0.033888,0.088293,0.000254,-1.0,61,73,1464,183,0,-1
ITP229^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT271^1,0.239464,0.001927,0.000280,29.938,4,3,16,0,0,-1
NUM960_5,0.037820,0.071692,0.008217,0.307,39,121,858,117,1,1
NUM989_5,0.038520,0.066357,0.000310,-1.0,31,115,492,62,0,-1
ITP261^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA128^1,0.266752,0.051337,0.000261,29.849,35,41,794,98,0,-1
ITP161^2,0.168993,1.166408,0.000273,-1.0,335,40,29345,736,0,-1
ITP023^3,-1.0,-1.0,-1.0,0.025,-1,-1,-1,-1,-1,1
ITP211^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL805_5,0.077539,14.542290,0.000611,-1.0,32,90,19363,234,0,-1
NUM969_5,0.034117,0.053837,0.000216,-1.0,35,104,280,35,0,-1
SYN000_3,0.091945,0.040099,0.000281,-1.0,36,22,304,3,0,-1
DAT260^1,0.208341,0.001678,0.000290,-1.0,4,1,16,0,0,-1
SWV625_5,0.054076,0.222560,0.000214,-1.0,102,92,3176,388,0,-1
DAT297^1,0.316240,0.049974,0.000336,-1.0,27,1,1566,54,0,-1
ITP024_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA068^1,0.023668,0.002924,0.002676,0.041,14,7,112,13,1,1
ITP162^2,0.107221,0.357129,0.000245,30.045,240,8,6673,484,0,-1
SWV577_5,0.064614,18.021016,0.000257,-1.0,47,106,22269,305,0,-1
SWW509_5,0.099182,0.484287,0.000280,29.870,84,43,8712,254,0,-1
ITP219^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP010^3,-1.0,-1.0,-1.0,0.016,-1,-1,-1,-1,-1,1
ITP020^3,-1.0,-1.0,-1.0,0.046,-1,-1,-1,-1,-1,1
LCL825_5,0.305677,-1.0,-1.0,-1.0,33,123,-1,-1,-1,-1
SEV482^1,0.112971,0.025192,0.000255,-1.0,12,11,792,36,0,-1
ITP282^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW497_5,0.030578,0.053461,0.006435,0.262,30,74,942,120,1,1
SEV490^1,0.156383,0.036617,0.000294,29.998,38,22,882,112,0,-1
ITP272^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP163^2,0.132660,0.349522,0.000408,-1.0,282,6,4430,565,0,-1
ITP235^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM190^1,-1.0,-1.0,-1.0,0.188,-1,-1,-1,-1,-1,1
SWV807_5,0.120551,0.950284,0.000248,30.103,70,93,12275,326,0,-1
